Student_ID,Roll_Number,Full_Name,Gender,Branch,Section,CGPA,SGPA,Backlogs,Sem_Status,Skills,Certifications_Count,Internship_Count,Eligible_For_Placements,Placement_Status
STU0917,22311A0217,Suresh Sekhar,Male,EEE,A,9.31,9.94,0,PASS,"PLC, Excel, Power Systems, AutoCAD, Circuit Design",5,3,Yes,Placed
STU0918,22311A0218,Vikram Gupta,Male,EEE,B,9.14,9.73,0,PASS,"Circuit Design, Electrical Design",3,3,Yes,Placed
STU0919,22311A0219,Pavani Chatterjee,Female,EEE,A,9.31,9.95,0,PASS,"ETAP, Electrical Design, Excel",6,1,Yes,Placed
STU0920,22311A0220,Anjali Srinivas,Female,EEE,B,7.06,7.44,1,FAIL,"Python, Electrical Design, PLC, Simulink",1,0,Yes,Placed
STU0921,22311A0221,Revanth Patel,Male,EEE,A,9.38,9.0,0,PASS,"Power Systems, AutoCAD, Python, Circuit Design, Excel",3,3,Yes,Placed
STU0922,22311A0222,Vineeth Shetty,Male,EEE,B,6.58,6.44,0,PASS,"Power Systems, SCADA, C",0,0,Yes,Not Placed
STU0923,22311A0223,Ishitha Rathod,Female,EEE,A,9.76,9.22,0,PASS,"MATLAB, PLC, Circuit Design, AutoCAD, C, Excel",3,1,Yes,Placed
STU0924,22311A0224,Tarun Nair,Male,EEE,B,7.12,7.57,0,PASS,"MATLAB, C, SCADA, Excel, PLC, Python",1,2,Yes,Not Placed
STU0925,22311A0225,Lokesh Subramaniam,Male,EEE,A,6.18,5.61,1,FAIL,"Circuit Design, MATLAB, ETAP",0,0,Yes,Not Placed
STU0926,22311A0226,Sameera Babu,Female,EEE,B,9.02,9.49,0,PASS,"MATLAB, ETAP, SCADA, C, AutoCAD",2,1,Yes,Not Placed
STU0927,22311A0227,Santhosh Mohan,Male,EEE,A,6.2,6.41,0,PASS,"SCADA, Electrical Design, PLC",1,1,Yes,Not Placed
STU0928,22311A0228,Vineeth Natarajan,Male,EEE,B,6.8,7.05,0,PASS,"Python, SCADA, AutoCAD, Simulink",0,0,Yes,Not Placed
STU0929,22311A0229,Naresh Shukla,Male,EEE,A,5.89,5.44,3,FAIL,"Electrical Design, Excel, Python",1,0,No,Not Placed
STU0930,22311A0230,Yashwanth Kadam,Male,EEE,B,7.84,8.42,0,PASS,"Python, MATLAB",2,2,Yes,Placed
STU0931,22311A0231,Santhosh Sen,Male,EEE,A,7.98,8.22,0,PASS,"Circuit Design, C, Excel, Python, Electrical Design",1,1,Yes,Not Placed
STU0932,22311A0232,Arjun Chowdary,Male,EEE,B,9.38,9.58,0,PASS,"AutoCAD, MATLAB, Power Systems",3,3,Yes,Placed
STU0933,22311A0233,Rekha Thakur,Female,EEE,A,7.66,8.32,0,PASS,"Circuit Design, Electrical Design, AutoCAD, MATLAB",4,0,Yes,Not Placed
STU0934,22311A0234,Harika Sekhar,Female,EEE,B,9.02,9.21,0,PASS,"Simulink, PLC",3,1,Yes,Not Placed
STU0935,22311A0235,Suraj Naidu,Male,EEE,A,4.65,4.7,1,FAIL,"Excel, MATLAB",1,1,No,Not Placed
STU0936,22311A0236,Vineeth Chatterjee,Male,EEE,B,9.19,9.56,0,PASS,"ETAP, MATLAB",6,2,Yes,Placed
STU0937,22311A0237,Goutham Mohan,Male,EEE,A,6.63,6.54,1,FAIL,"PLC, Power Systems, ETAP, C, Simulink, Circuit Design",1,0,Yes,Not Placed
STU0938,22311A0238,Priyanka Thakur,Female,EEE,B,7.72,8.17,0,PASS,"SCADA, Power Systems, Simulink, AutoCAD, Python, C",3,2,Yes,Placed
STU0939,22311A0239,Anand Dey,Male,EEE,A,5.54,5.65,2,FAIL,"Excel, Power Systems, C",1,1,No,Not Placed
STU0940,22311A0240,Vamshi Babu,Male,EEE,B,9.82,10.0,0,PASS,"C, MATLAB, Simulink, AutoCAD, ETAP, PLC",6,3,Yes,Placed
STU0941,22311A0241,Suresh Bhargav,Male,EEE,A,9.94,10.0,0,PASS,"Electrical Design, Excel, Power Systems, SCADA, AutoCAD",3,3,Yes,Placed
STU0942,22311A0242,Praveen Srinivas,Male,EEE,B,9.5,10.0,0,PASS,"Electrical Design, SCADA, Python, Simulink",6,3,Yes,Not Placed
STU0943,22311A0243,Namratha Srinivas,Female,EEE,A,4.05,3.62,2,FAIL,"AutoCAD, Python",0,0,No,Not Placed
STU0944,22311A0244,Shiva Kumar,Male,EEE,B,6.81,6.81,0,PASS,"ETAP, Excel, Simulink, MATLAB, Circuit Design",2,0,Yes,Not Placed
STU0945,22311A0245,Lasya Bose,Female,EEE,A,8.69,8.96,0,PASS,"ETAP, Circuit Design, MATLAB, SCADA",2,2,Yes,Not Placed
STU0946,22311A0246,Harish Bose,Male,EEE,B,5.75,6.31,1,FAIL,"Circuit Design, SCADA",1,0,No,Not Placed
STU0947,22311A0247,Ashwin Rathod,Male,EEE,A,8.41,7.82,0,PASS,"C, Circuit Design",1,1,Yes,Not Placed
STU0948,22311A0248,Umesh Mishra,Male,EEE,B,9.12,9.24,0,PASS,"Circuit Design, Python, PLC",2,2,Yes,Placed
STU0949,22311A0249,Akshay Krishnan,Male,EEE,A,7.22,6.97,0,PASS,"SCADA, MATLAB, Python",2,0,Yes,Not Placed
STU0950,22311A0250,Waseem Sen,Male,EEE,B,9.1,8.69,0,PASS,"Excel, MATLAB, Circuit Design, Simulink, Power Systems, SCADA",5,1,Yes,Placed
STU0951,22311A0251,Ajay Dey,Male,EEE,A,7.34,7.33,0,PASS,"ETAP, Power Systems, Circuit Design, SCADA",2,2,Yes,Not Placed
STU0952,22311A0252,Mahesh Naidu,Male,EEE,B,10.0,9.92,0,PASS,"Circuit Design, AutoCAD, PLC, SCADA",2,3,Yes,Not Placed
STU0953,22311A0253,Jhansi Yadav,Female,EEE,A,7.06,7.17,0,PASS,"ETAP, Python, Excel, C, MATLAB, PLC",2,0,Yes,Placed
STU0954,22311A0254,Shravya Anjaiah,Female,EEE,B,8.39,8.68,0,PASS,"PLC, ETAP",2,2,Yes,Placed
STU0955,22311A0255,Jyothi Gupta,Female,EEE,A,6.75,7.03,0,PASS,"Electrical Design, Python, SCADA, MATLAB",1,0,Yes,Not Placed
STU0956,22311A0256,Priyanka Naidu,Female,EEE,B,7.17,7.74,0,PASS,"Circuit Design, Excel, C",4,1,Yes,Not Placed
STU0957,22311A0257,Pradeep Sekhar,Male,EEE,A,9.03,8.52,0,PASS,"Simulink, PLC",2,2,Yes,Placed
STU0958,22311A0258,Madhuri Kapoor,Female,EEE,B,7.75,8.0,1,FAIL,"C, Circuit Design, SCADA, Simulink, PLC",4,0,Yes,Not Placed
STU0959,22311A0259,Hemanth Mandal,Male,EEE,A,6.9,6.68,0,PASS,"Electrical Design, Power Systems, ETAP, Simulink, C, PLC",2,0,Yes,Not Placed
STU0960,22311A0260,Bhargavi Joshi,Female,EEE,B,8.61,9.11,0,PASS,"Electrical Design, ETAP, Power Systems, C",6,2,Yes,Placed
STU0961,22311A0261,Sai Biswas,Female,EEE,A,9.21,9.72,0,PASS,"PLC, ETAP, Circuit Design, Power Systems",3,2,Yes,Placed
STU0962,22311A0262,Vikram Malhotra,Male,EEE,B,6.11,5.86,3,FAIL,"SCADA, MATLAB, AutoCAD, Electrical Design, Python, C",0,1,No,Not Placed
STU0963,22311A0263,Vignesh Roy,Male,EEE,A,7.14,7.91,0,PASS,"SCADA, Simulink, Power Systems, AutoCAD, PLC",2,0,Yes,Not Placed
STU0964,22311A0264,Charan Goud,Male,EEE,B,9.78,10.0,0,PASS,"Electrical Design, MATLAB, Excel, ETAP, C",2,2,Yes,Placed
STU0965,22311A0265,Vignesh Chandrasekhar,Male,EEE,A,9.27,9.44,0,PASS,"PLC, MATLAB, C",6,2,Yes,Placed
STU0966,22311A0266,Rahul Mishra,Male,EEE,B,8.74,9.51,0,PASS,"Circuit Design, AutoCAD, ETAP, Electrical Design",5,1,Yes,Placed
STU0967,22311A0267,Vidya Pillai,Female,EEE,A,6.5,6.84,0,PASS,"SCADA, Circuit Design, Electrical Design, Excel, AutoCAD, Simulink",0,1,Yes,Not Placed
STU0968,22311A0268,Ritesh Dubey,Male,EEE,B,5.15,4.84,4,FAIL,"C, Power Systems, ETAP, MATLAB, Circuit Design",1,0,No,Not Placed
STU0969,22311A0269,Santhosh Thakur,Male,EEE,A,6.34,6.7,0,PASS,"Electrical Design, Simulink, Power Systems, Excel, SCADA",0,1,Yes,Not Placed
STU0970,22311A0270,Suraj Bose,Male,EEE,B,9.06,9.46,0,PASS,"SCADA, Excel",4,2,Yes,Placed
STU0971,22311A0271,Goutham Agarwal,Male,EEE,A,6.88,6.6,0,PASS,"Circuit Design, PLC, ETAP, Electrical Design",2,0,Yes,Not Placed
STU0972,22311A0272,Sai Rao,Male,EEE,B,8.92,8.45,0,PASS,"MATLAB, Python, AutoCAD, C, ETAP, Electrical Design",3,2,Yes,Placed
STU0973,22311A0273,Rekha Bhuvanesh,Female,EEE,A,6.75,6.24,1,FAIL,"MATLAB, Excel, PLC, Python, Circuit Design, Electrical Design",2,0,Yes,Not Placed
STU0974,22311A0274,Sai Singh,Male,EEE,B,6.32,5.97,0,PASS,"C, Power Systems, PLC, Excel, Simulink",0,0,Yes,Not Placed
STU0975,22311A0275,Vikram Roy,Male,EEE,A,9.17,9.23,0,PASS,"Electrical Design, Excel, Power Systems",6,2,Yes,Placed
STU0976,22311A0276,Balaji Nayak,Male,EEE,B,7.41,6.87,3,FAIL,"MATLAB, Python, Circuit Design",4,1,No,Not Placed
STU0977,22311A0277,Roshan Shukla,Male,EEE,A,9.79,10.0,0,PASS,"Python, C, SCADA, PLC, Circuit Design",3,1,Yes,Placed
STU0978,22311A0278,Varsha Thakur,Female,EEE,B,6.4,6.34,0,PASS,"Power Systems, Circuit Design",0,0,Yes,Not Placed
STU0979,22311A0279,Nikhil Bansal,Male,EEE,A,9.3,9.04,0,PASS,"Electrical Design, Circuit Design",4,2,Yes,Placed
STU0980,22311A0280,Chandra Thakur,Male,EEE,B,6.58,7.31,1,FAIL,"Python, Power Systems",0,0,Yes,Not Placed
STU0981,22311A0281,Shashank Singh,Male,EEE,A,9.93,10.0,0,PASS,"AutoCAD, Power Systems, ETAP, Electrical Design, Python",6,1,Yes,Not Placed
STU0982,22311A0282,Chaitanya Yadav,Female,EEE,B,7.26,7.54,0,PASS,"SCADA, Power Systems, Excel, Circuit Design, ETAP",3,0,Yes,Not Placed
STU0983,22311A0283,Swathi Prasad,Female,EEE,A,7.27,7.6,0,PASS,"C, AutoCAD, PLC, SCADA, Power Systems, Circuit Design",4,1,Yes,Placed
STU0984,22311A0284,Nikhil Yadav,Male,EEE,B,9.22,8.68,0,PASS,"PLC, Electrical Design",5,3,Yes,Placed
STU0985,22311A0285,Meghana Patil,Female,EEE,A,8.99,8.62,0,PASS,"Python, Circuit Design",2,1,Yes,Placed
STU0986,22311A0286,Rahul Sen,Male,EEE,B,9.73,9.65,0,PASS,"Python, Excel, C, ETAP, Power Systems",4,3,Yes,Not Placed
STU0987,22311A0287,Bhargavi Biswas,Female,EEE,A,8.81,8.82,0,PASS,"Power Systems, C, Python, Circuit Design",5,1,Yes,Not Placed
STU0988,22311A0288,Yashwanth Venkatarao,Male,EEE,B,5.72,6.22,2,FAIL,"Circuit Design, PLC, AutoCAD",1,0,No,Not Placed
STU0989,22311A0289,Shiva Mehta,Male,EEE,A,7.43,8.16,0,PASS,"MATLAB, SCADA, ETAP, Excel",2,1,Yes,Not Placed
STU0990,22311A0290,Nithish Thakur,Male,EEE,B,9.96,10.0,0,PASS,"SCADA, Electrical Design, Python, ETAP, PLC",4,1,Yes,Placed
STU0991,22311A0291,Xitij Dubey,Male,EEE,A,5.58,6.01,0,PASS,"Circuit Design, AutoCAD, PLC, MATLAB, C",0,0,No,Not Placed
STU0992,22311A0292,Padmaja Kadam,Female,EEE,B,9.09,8.72,0,PASS,"Power Systems, AutoCAD, MATLAB, ETAP",2,3,Yes,Placed
STU0993,22311A0293,Jhansi Pillai,Female,EEE,A,9.29,9.86,0,PASS,"Excel, Python",3,1,Yes,Not Placed
STU0994,22311A0294,Venkat Shetty,Male,EEE,B,7.41,7.77,0,PASS,"ETAP, PLC, Circuit Design, Excel",3,2,Yes,Not Placed
STU0995,22311A0295,Sreshta Shukla,Female,EEE,A,9.67,9.36,0,PASS,"PLC, Simulink, MATLAB, AutoCAD, Excel",6,1,Yes,Placed
STU0996,22311A0296,Sahithi Murthy,Female,EEE,B,6.27,6.63,1,FAIL,"SCADA, Simulink, AutoCAD, C, Python",2,0,Yes,Not Placed
STU0997,22311A0297,Ashwin Kadam,Male,EEE,A,6.55,7.14,0,PASS,"Circuit Design, Simulink, SCADA",1,1,Yes,Not Placed
STU0998,22311A0298,Surya Shah,Male,EEE,B,9.18,9.8,0,PASS,"Python, SCADA, AutoCAD",5,2,Yes,Not Placed
STU0999,22311A0299,Tanuja Babu,Female,EEE,A,9.72,9.71,0,PASS,"ETAP, Power Systems",4,3,Yes,Not Placed
STU1000,22311A02100,Akanksha Raju,Female,EEE,B,8.33,8.65,0,PASS,"Python, C, SCADA, ETAP, Electrical Design, Circuit Design",1,1,Yes,Placed
STU1001,22311A02101,Sandeep Raghunath,Male,EEE,A,7.0,6.97,0,PASS,"Circuit Design, SCADA",4,2,Yes,Placed
STU1002,22311A02102,Suresh Saidulu,Male,EEE,B,7.84,8.43,0,PASS,"Python, SCADA, Simulink, MATLAB, Electrical Design, C",2,2,Yes,Not Placed
STU1003,22311A02103,Pavan Reddy,Male,EEE,A,9.81,9.98,0,PASS,"MATLAB, C, Python, Simulink, Circuit Design",6,1,Yes,Not Placed
STU1004,22311A02104,Sandeep Chandrasekhar,Male,EEE,B,9.73,9.38,0,PASS,"MATLAB, ETAP, SCADA",2,2,Yes,Placed
STU1005,22311A02105,Eshwar Sharma,Male,EEE,A,8.29,8.05,0,PASS,"Electrical Design, PLC, Power Systems, AutoCAD, Python",3,2,Yes,Not Placed
STU1006,22311A02106,Dinesh Singh,Male,EEE,B,8.24,8.73,0,PASS,"PLC, AutoCAD, Circuit Design, Power Systems",1,1,Yes,Placed
STU1007,22311A02107,Qasim Kapoor,Male,EEE,A,9.36,8.89,0,PASS,"SCADA, Electrical Design, C",4,3,Yes,Placed
STU1008,22311A02108,Vasudha Nair,Female,EEE,B,5.84,5.97,1,FAIL,"Circuit Design, ETAP, Power Systems",0,1,No,Not Placed
STU1009,22311A02109,Shashank Raju,Male,EEE,A,6.75,7.02,0,PASS,"Simulink, AutoCAD, Electrical Design, Circuit Design, C, Excel",0,0,Yes,Not Placed
STU1010,22311A02110,Ashwin Bansal,Male,EEE,B,7.5,7.42,0,PASS,"Power Systems, Circuit Design",1,0,Yes,Not Placed
STU1011,22311A02111,Swathi Krishnan,Female,EEE,A,9.76,9.33,0,PASS,"ETAP, Power Systems",3,2,Yes,Placed
STU1012,22311A02112,Akshay Raghunath,Male,EEE,B,4.16,4.87,4,FAIL,"Simulink, Python, SCADA",2,0,No,Not Placed
STU1013,22311A02113,Ganesh Das,Male,EEE,A,9.03,8.83,0,PASS,"Simulink, AutoCAD, PLC",6,3,Yes,Placed
STU1014,22311A02114,Karthik Kadam,Male,EEE,B,9.12,9.33,0,PASS,"AutoCAD, Electrical Design, MATLAB, Python, C, SCADA",6,3,Yes,Not Placed
STU1015,22311A02115,Girish Paul,Male,EEE,A,9.66,9.2,0,PASS,"MATLAB, Python, SCADA, AutoCAD, Power Systems",4,3,Yes,Placed
STU1016,22311A02116,Apoorva Iyer,Female,EEE,B,7.22,7.28,0,PASS,"AutoCAD, Python, PLC, C, Electrical Design, MATLAB",3,0,Yes,Placed
STU1017,22311A02117,Umesh Raju,Male,EEE,A,5.72,6.11,0,PASS,"Electrical Design, SCADA, MATLAB, C, Python, Circuit Design",1,1,No,Not Placed
STU1018,22311A02118,Trisha Sekhar,Female,EEE,B,8.53,8.41,0,PASS,"Excel, SCADA, Simulink, Python, C",3,3,Yes,Placed
STU1019,22311A02119,Mahesh Mehta,Male,EEE,A,6.67,6.9,0,PASS,"Excel, PLC, Simulink",0,0,Yes,Not Placed
STU1020,22311A02120,Ananya Mohan,Female,EEE,B,9.13,8.84,0,PASS,"Excel, MATLAB",3,3,Yes,Placed
STU1021,22311A0301,Tej Raju,Male,Mechanical,A,7.47,7.04,0,PASS,"3D Printing, GD&T, Excel, MATLAB, C",2,2,Yes,Not Placed
STU1022,22311A0302,Pratyusha Waghmare,Female,Mechanical,B,8.49,8.27,0,PASS,"3D Printing, C",2,0,Yes,Not Placed
STU1023,22311A0303,Deepak Malhotra,Male,Mechanical,A,6.93,6.73,0,PASS,"C, Excel",0,0,Yes,Not Placed
STU1024,22311A0304,Kavya Bansal,Female,Mechanical,B,9.27,9.34,0,PASS,"CATIA, AutoCAD, ANSYS, C, 3D Printing",3,3,Yes,Placed
STU1025,22311A0305,Nikhil Krishnan,Male,Mechanical,A,6.65,7.26,0,PASS,"FEA, 3D Printing, AutoCAD, SolidWorks",1,1,Yes,Placed
STU1026,22311A0306,Manasa Venkatarao,Female,Mechanical,B,9.61,10.0,0,PASS,"CATIA, GD&T, C, Excel, AutoCAD, SolidWorks",2,2,Yes,Placed
STU1027,22311A0307,Sandeep Mehta,Male,Mechanical,A,5.69,5.24,0,PASS,"MATLAB, FEA, Python, ANSYS, 3D Printing",1,1,No,Not Placed
STU1028,22311A0308,Nitin Iyer,Male,Mechanical,B,9.86,9.76,0,PASS,"Excel, Manufacturing, C",3,2,Yes,Placed
STU1029,22311A0309,Akhil Singh,Male,Mechanical,A,7.8,7.49,0,PASS,"SolidWorks, GD&T",4,1,Yes,Not Placed
STU1030,22311A0310,Kalyani Anjaiah,Female,Mechanical,B,5.51,5.73,0,PASS,"GD&T, Python, C, ANSYS",0,1,No,Not Placed
STU1031,22311A0311,Harish Venkatarao,Male,Mechanical,A,9.04,9.4,0,PASS,"CATIA, GD&T, AutoCAD, C, ANSYS, 3D Printing",5,2,Yes,Placed
STU1032,22311A0312,Sravani Mohan,Female,Mechanical,B,7.02,6.92,0,PASS,"AutoCAD, SolidWorks, Python",1,1,Yes,Not Placed
STU1033,22311A0313,Namratha Shetty,Female,Mechanical,A,5.68,6.24,0,PASS,"C, AutoCAD, FEA, ANSYS",1,0,No,Not Placed
STU1034,22311A0314,Santhosh Kadam,Male,Mechanical,B,7.53,7.15,0,PASS,"C, 3D Printing, AutoCAD",2,1,Yes,Not Placed
STU1035,22311A0315,Revanth Raju,Male,Mechanical,A,5.57,5.55,0,PASS,"MATLAB, Excel, GD&T",2,0,No,Not Placed
STU1036,22311A0316,Xitij Bhargav,Male,Mechanical,B,6.5,6.65,0,PASS,"3D Printing, CATIA, Python, C, MATLAB",0,0,Yes,Not Placed
STU1037,22311A0317,Akhil Venkatesh,Male,Mechanical,A,9.87,9.43,0,PASS,"AutoCAD, ANSYS, Excel",2,3,Yes,Placed
STU1038,22311A0318,Waseem Babu,Male,Mechanical,B,6.38,6.9,0,PASS,"Excel, Python",1,0,Yes,Not Placed
STU1039,22311A0319,Girish Jangam,Male,Mechanical,A,5.76,5.93,2,FAIL,"3D Printing, C",2,0,No,Not Placed
STU1040,22311A0320,Srikanth Nair,Male,Mechanical,B,7.58,7.75,0,PASS,"C, CATIA, MATLAB, Manufacturing",1,0,Yes,Placed
STU1041,22311A0321,Alekhya Naidu,Female,Mechanical,A,6.75,7.19,0,PASS,"SolidWorks, ANSYS",0,1,Yes,Not Placed
STU1042,22311A0322,Qasim Thakur,Male,Mechanical,B,8.15,8.04,0,PASS,"Excel, GD&T",3,1,Yes,Not Placed
STU1043,22311A0323,Bhavana Dey,Female,Mechanical,A,9.49,10.0,0,PASS,"CATIA, FEA",4,3,Yes,Placed
STU1044,22311A0324,Bharath Saidulu,Male,Mechanical,B,5.93,5.37,1,FAIL,"GD&T, MATLAB",2,0,No,Not Placed
STU1045,22311A0325,Harish Kadam,Male,Mechanical,A,7.07,6.64,0,PASS,"Excel, ANSYS, Manufacturing, Python",1,1,Yes,Not Placed
STU1046,22311A0326,Vamshi Dubey,Male,Mechanical,B,7.2,7.17,0,PASS,"Python, Excel, C, Manufacturing, AutoCAD, 3D Printing",2,0,Yes,Not Placed
STU1047,22311A0327,Meghana Chowdary,Female,Mechanical,A,7.29,7.94,2,FAIL,"MATLAB, GD&T",3,2,Yes,Placed
STU1048,22311A0328,Sandeep Bose,Male,Mechanical,B,9.76,9.9,0,PASS,"3D Printing, MATLAB",3,1,Yes,Placed
STU1049,22311A0329,Nikhil Shukla,Male,Mechanical,A,7.36,7.7,0,PASS,"MATLAB, CATIA, AutoCAD, ANSYS, 3D Printing",2,1,Yes,Not Placed
STU1050,22311A0330,Pranav Agarwal,Male,Mechanical,B,8.87,9.42,0,PASS,"GD&T, 3D Printing, CATIA, Manufacturing",4,2,Yes,Placed
STU1051,22311A0331,Bharath Devi,Male,Mechanical,A,9.68,9.49,0,PASS,"GD&T, SolidWorks",5,2,Yes,Placed
STU1052,22311A0332,Lavanya Bhuvanesh,Female,Mechanical,B,9.92,9.35,0,PASS,"FEA, SolidWorks, Manufacturing",3,3,Yes,Placed
STU1053,22311A0333,Omkar Nayak,Male,Mechanical,A,8.61,8.99,0,PASS,"AutoCAD, MATLAB, FEA, GD&T",3,1,Yes,Placed
STU1054,22311A0334,Santhosh Waghmare,Male,Mechanical,B,9.12,9.54,0,PASS,"SolidWorks, FEA, GD&T",6,2,Yes,Placed
STU1055,22311A0335,Mahesh Dey,Male,Mechanical,A,5.46,5.2,1,FAIL,"C, ANSYS, CATIA",0,0,No,Not Placed
STU1056,22311A0336,Tanuja Joshi,Female,Mechanical,B,9.61,9.72,0,PASS,"3D Printing, SolidWorks, C, Excel",5,3,Yes,Placed
STU1057,22311A0337,Pranav Kumar,Male,Mechanical,A,4.28,4.83,6,FAIL,"Python, SolidWorks",0,0,No,Not Placed
STU1058,22311A0338,Yashas Das,Male,Mechanical,B,7.21,7.59,0,PASS,"Python, SolidWorks, 3D Printing, AutoCAD",2,1,Yes,Not Placed
STU1059,22311A0339,Dileep Babu,Male,Mechanical,A,6.1,6.63,2,FAIL,"MATLAB, SolidWorks, Excel, FEA, ANSYS, GD&T",0,0,Yes,Not Placed
STU1060,22311A0340,Xitij Babu,Male,Mechanical,B,7.58,8.3,0,PASS,"CATIA, SolidWorks, ANSYS, C, MATLAB, FEA",3,1,Yes,Not Placed
STU1061,22311A0341,Ananya Raghunath,Female,Mechanical,A,8.37,7.8,0,PASS,"C, 3D Printing, GD&T",4,2,Yes,Placed
STU1062,22311A0342,Omkar Iyer,Male,Mechanical,B,6.28,5.71,0,PASS,"AutoCAD, Excel, ANSYS",0,0,Yes,Not Placed
STU1063,22311A0343,Arjun Mishra,Male,Mechanical,A,7.62,7.16,0,PASS,"MATLAB, Manufacturing, GD&T",1,2,Yes,Placed
STU1064,22311A0344,Ravi Agarwal,Male,Mechanical,B,9.56,10.0,0,PASS,"ANSYS, Excel, MATLAB, Python, AutoCAD, C",3,2,Yes,Placed
STU1065,22311A0345,Aditya Das,Male,Mechanical,A,6.86,7.47,2,FAIL,"CATIA, 3D Printing, AutoCAD, ANSYS, Excel, Manufacturing",0,1,Yes,Not Placed
STU1066,22311A0346,Ankita Thakur,Female,Mechanical,B,8.37,8.56,0,PASS,"MATLAB, Python, CATIA, AutoCAD",4,2,Yes,Placed
STU1067,22311A0347,Rahul Shukla,Male,Mechanical,A,9.77,9.97,0,PASS,"GD&T, MATLAB, Excel, C, SolidWorks",6,2,Yes,Placed
STU1068,22311A0348,Lavanya Kadam,Female,Mechanical,B,8.57,8.38,0,PASS,"MATLAB, Python, GD&T, ANSYS, CATIA, SolidWorks",2,1,Yes,Not Placed
STU1069,22311A0349,Srikanth Raghunath,Male,Mechanical,A,7.35,8.09,0,PASS,"FEA, AutoCAD, Excel, C, CATIA, ANSYS",1,1,Yes,Not Placed
STU1070,22311A0350,Arjun Chopra,Male,Mechanical,B,9.23,9.48,0,PASS,"GD&T, FEA, Python, Manufacturing",3,3,Yes,Not Placed
STU1071,22311A0351,Usha Sharma,Female,Mechanical,A,9.96,10.0,0,PASS,"CATIA, Python",6,2,Yes,Placed
STU1072,22311A0352,Trisha Yadav,Female,Mechanical,B,8.66,8.19,0,PASS,"3D Printing, Python, FEA, Manufacturing, GD&T, Excel",2,1,Yes,Placed
STU1073,22311A0353,Shravya Shah,Female,Mechanical,A,9.81,9.65,0,PASS,"SolidWorks, MATLAB, ANSYS, GD&T",5,3,Yes,Not Placed
STU1074,22311A0354,Vaishnavi Jagadeesh,Female,Mechanical,B,9.83,9.46,0,PASS,"AutoCAD, FEA, Excel",5,3,Yes,Placed
STU1075,22311A0355,Ritesh Gupta,Male,Mechanical,A,6.48,6.42,0,PASS,"GD&T, ANSYS",1,0,Yes,Not Placed
STU1076,22311A0356,Arjun Chowdary,Male,Mechanical,B,7.47,6.98,0,PASS,"FEA, Manufacturing",1,1,Yes,Not Placed
STU1077,22311A0357,Omkar Venkatesh,Male,Mechanical,A,9.05,8.97,0,PASS,"MATLAB, AutoCAD, C, Python",5,3,Yes,Not Placed
STU1078,22311A0358,Haritha Varma,Female,Mechanical,B,7.1,7.71,0,PASS,"CATIA, Manufacturing, AutoCAD, Excel, SolidWorks, GD&T",4,1,Yes,Placed
STU1079,22311A0359,Ritesh Chowdary,Male,Mechanical,A,8.78,8.21,0,PASS,"GD&T, Excel, MATLAB, SolidWorks, ANSYS, FEA",3,2,Yes,Not Placed
STU1080,22311A0360,Divya Saidulu,Female,Mechanical,B,7.87,7.83,0,PASS,"C, AutoCAD",2,2,Yes,Not Placed
STU1081,22311A0361,Rahul Raju,Male,Mechanical,A,5.88,5.59,0,PASS,"GD&T, Manufacturing, CATIA, C, Excel, MATLAB",1,0,No,Not Placed
STU1082,22311A0362,Kalyani Bansal,Female,Mechanical,B,6.9,6.37,2,FAIL,"Manufacturing, AutoCAD, CATIA, 3D Printing, MATLAB, C",0,1,Yes,Not Placed
STU1083,22311A0363,Vineeth Chowdary,Male,Mechanical,A,6.65,6.71,0,PASS,"C, FEA, Excel",0,0,Yes,Not Placed
STU1084,22311A0364,Haritha Nair,Female,Mechanical,B,9.1,8.77,0,PASS,"3D Printing, CATIA, Python, Excel, Manufacturing, C",5,3,Yes,Placed
STU1085,22311A0365,Abhishek Mohan,Male,Mechanical,A,7.73,7.47,0,PASS,"CATIA, Excel, Manufacturing, 3D Printing, AutoCAD, FEA",2,1,Yes,Placed
STU1086,22311A0366,Akhil Sen,Male,Mechanical,B,9.68,10.0,0,PASS,"C, AutoCAD, 3D Printing, FEA, ANSYS",5,3,Yes,Placed
STU1087,22311A0367,Nikhil Kumar,Male,Mechanical,A,6.04,5.56,2,FAIL,"ANSYS, GD&T, Manufacturing",0,0,Yes,Not Placed
STU1088,22311A0368,Harsha Kumar,Male,Mechanical,B,6.66,6.43,0,PASS,"Excel, GD&T",1,0,Yes,Not Placed
STU1089,22311A0369,Naveen Rathod,Male,Mechanical,A,9.56,9.71,0,PASS,"ANSYS, 3D Printing, Python, Excel",4,3,Yes,Placed
STU1090,22311A0370,Pradeep Murthy,Male,Mechanical,B,5.83,5.28,1,FAIL,"GD&T, Excel, 3D Printing",2,0,No,Not Placed
STU1091,22311A0371,Madhav Raghunath,Male,Mechanical,A,9.61,9.78,0,PASS,"GD&T, SolidWorks",4,2,Yes,Placed
STU1092,22311A0372,Roshan Ghosh,Male,Mechanical,B,9.44,9.34,0,PASS,"ANSYS, Excel, 3D Printing",5,2,Yes,Placed
STU1093,22311A0373,Roshan Devi,Male,Mechanical,A,4.92,4.7,4,FAIL,"SolidWorks, GD&T, C, Python, Excel, ANSYS",1,1,No,Not Placed
